trade_partner,sku,product_type,total_quantity,mean_quantity,median_quantity,total_gross_sales,mean_gross_sales,median_gross_sales,total_dcm,mean_dcm,median_dcm,total_demand,mean_demand,median_demand,mean_total_variable_cost,median_total_variable_cost,mean_price_final,median_price_final,mean_price_list,median_price_list,price_final_var,quantity_var,price_final_std,price_final_var_coeff,quantity_std,quantity_var_coeff
HOME DEPOT,WD5600S,Refrigerators,409.0,15.148148148148149,10.0,6568177.399999999,243265.82962962962,163209.72,2849444.1156951617,105534.96724796895,72404.66350000001,7855791.0,290955.22222222225,199990.0,9091.530039068102,9073.66565,19207.312958435206,17999.0,27852.300733496333,31399.0,15501225.071225084,312.9002849002849,3937.159518132976,807.0480813620245,17.68898767313395,20.656009027647166
HOME DEPOT,WD5720V,Refrigerators,1544.0,12.974789915966387,10.0,32674327.059999995,274574.1769747899,226155.83,11560519.056849163,97147.21896511901,84808.08617647058,38528156.0,323766.0168067227,269990.0,13705.02352184665,13518.895049019608,24953.468911917098,24999.0,34308.585492227976,39199.0,1998713.8584247252,86.70274889616869,1413.7587695306174,80.09763554237519,9.311431087441322,6.682400983577768
HOME DEPOT,WEC5240B,Cooktops,6.0,1.2,1.0,79650.0,15930.0,13275.0,60630.93,12126.186,10106.625,92394.0,18478.8,15399.0,3170.139,3168.375,15399.0,15399.0,18499.0,18499.0,0.0,0.20000000000000007,0.0,0.0,0.44721359549995804,0.16666666666666674
HOME DEPOT,WER2200D,Ranges,6350.0,69.78021978021978,58.0,48174331.31999999,529388.2562637362,464028.69,20890932.973170176,229570.69201285907,213420.5126359833,57202550.0,628599.4505494506,530043.0,4285.3198186153495,4220.998726591761,9008.27559055118,9299.0,10359.83464566929,9399.0,342798.534798535,3228.9511599511607,585.4899954726254,38.05373529625336,56.8238608328505,46.27315835520561
HOME DEPOT,WER5100S,Ranges,1145.0,25.444444444444443,25.0,12013514.99,266966.99977777776,269454.63,5964927.23805128,132553.93862336178,132848.89199999996,14118455.0,313743.44444444444,312475.0,5280.658894586895,5285.734974358975,12330.528384279476,12499.0,18799.0,18799.0,885828.2828282827,136.3888888888889,941.1845105123026,71.84025333072094,11.678565360903235,5.360262008733626
HOME DEPOT,WFR3000D,Ranges,10679.0,82.14615384615385,64.0,65743043.650000006,505715.7203846154,416742.57,28243061.07522498,217254.3159632691,187145.11819945998,76798721.0,590759.3923076923,472437.0,3502.869998072477,3374.60869680851,7191.564846895777,7299.0,8318.318288229235,9099.0,158478.83124627304,6526.032737030409,398.09399800332716,22.03676593623154,80.78386433583385,79.44416666485188
HOME DEPOT,WFR3200B,Ranges,11835.0,113.79807692307692,96.5,81508150.48,783732.2161538462,689744.835,37535879.227828294,360921.9156521951,323262.27681934566,93807365.0,901993.8942307692,772751.5,3718.6798333559805,3669.759217877095,7926.266582171525,7999.0,9608.463455851288,8699.0,155391.1501120239,5395.269510828975,394.1968418341576,19.604582876576938,73.45249832938956,47.41090233428081
HOME DEPOT,WFR3200D,Ranges,9829.0,90.1743119266055,82.0,67111186.96000001,615698.96293578,566070.88,29570029.475334696,271284.6740856394,262413.43629482074,76964771.0,706098.8165137614,647919.0,3816.3929808686617,3691.0,7830.376538813714,7999.0,10531.38884932343,11749.0,192461.773700306,2077.4415562351346,438.70465429523995,24.57886574755491,45.57895957824328,23.038063854881443
HOME DEPOT,WFR5000D,Ranges,8641.0,98.19318181818181,91.5,71532020.47999999,812863.869090909,766368.2,32694833.496718906,371532.1988263512,359525.84317683615,81975159.0,931535.8977272727,862708.0,4479.397280868776,4245.949326287979,9486.767619488484,9599.0,12586.478301122555,13499.0,131890.02089864176,2182.0197230929994,363.1666571956211,13.902524673177682,46.712093970330635,22.221703001062835
HOME DEPOT,WFR5100S,Ranges,4501.0,47.37894736842105,41.0,40786080.51,429327.1632631579,364895.82,19762748.338259414,208028.92987641488,183032.9233333333,47063699.0,495407.35789473687,418159.0,4629.596921009048,4484.34,10456.276160853144,10699.0,14815.61852921573,15799.0,197036.9540873462,640.3867861142218,443.88844779668034,18.843893471848553,25.305864658498074,13.51627297952701
HOME DEPOT,WFR5200D,Ranges,1606.0,44.611111111111114,41.5,13796739.18,383242.755,352326.975,7592667.745359236,210907.4373710899,198900.32184526452,15651194.0,434755.3888888889,398960.0,3859.590223774061,3908.4457962268966,9745.450809464508,9699.0,9745.450809464508,9699.0,205015.87301587293,255.50158730158734,452.7867853812354,21.037084586868705,15.984417014754943,5.727308308130226
HOME DEPOT,WFR7200S,Ranges,649.0,9.984615384615385,11.0,7390684.51,113702.83861538461,120766.95,3469006.9333156864,53369.337435625945,53817.787500000006,8741951.0,134491.55384615384,150689.0,5958.884761870286,6050.7895,13469.878274268105,13699.0,18230.124807395994,18299.0,272177.8846153847,56.32788461538458,521.7067036327832,20.206410115474757,7.505190511598262,5.641467642526961
HOME DEPOT,WH7610D,Range Hood,17329.0,132.2824427480916,120.0,48730817.33,371990.97198473284,349070.82,30731235.052932218,234589.5805567345,220399.07536486487,55696671.0,425165.427480916,395880.0,1039.111385041655,1035.6188679245283,3214.0729990189857,3299.0,3456.1036990016737,3649.0,28169.113329418695,2234.7119201409278,167.83656731898057,8.764304151777699,47.27273971477566,16.893488460872614
HOME DEPOT,WH8011S,Range Hood,9170.0,70.0,66.0,28444088.29,217130.44496183205,206128.45,17636784.796359703,134631.94501037942,125815.57523809525,33134730.0,252936.87022900765,237534.0,1184.422470308557,1187.2832101167314,3613.383860414395,3599.0,4283.187568157034,4699.0,115494.71520845538,661.3846153846154,339.84513415444894,31.963035113354955,25.717399078923503,9.448351648351649
HOME DEPOT,WHT6030S,Range Hood,551.0,5.622448979591836,5.0,2319440.05,23667.755612244895,21801.574999999997,1528819.5766745475,15600.199761985179,14604.056153846155,2657849.0,27120.908163265307,24695.0,1438.212709920931,1432.8755,4823.682395644283,4699.0,5740.016333938294,5599.0,150028.4031138228,12.752892909741195,387.3350011473567,31.10246297502844,3.5711192796854596,2.2682096282298314
HOME DEPOT,WHT9030S,Range Hood,1.0,0.5,0.5,6292.24,3146.12,3146.12,4494.01,2247.005,2247.005,7299.0,3649.5,3649.5,1798.2299999999998,1798.2299999999998,7299.0,7299.0,7299.0,7299.0,0.0,0.5,0.0,0.0,0.7071067811865476,1.0
HOME DEPOT,WHW7610S,Range Hood,1.0,0.1,0.0,8619.83,861.983,0.0,5204.174186046512,520.4174186046512,0.0,9999.0,999.9,0.0,3415.6558139534886,3415.655813953488,9999.0,9999.0,9999.0,9999.0,0.0,0.10000000000000002,0.0,0.0,0.31622776601683794,1.0000000000000002
HOME DEPOT,WHW9001S,Range Hood,1.0,0.1111111111111111,0.0,9912.93,1101.4366666666667,0.0,6280.73,697.8588888888888,0.0,11699.0,1299.888888888889,0.0,3632.2,3632.2,11699.0,11699.0,11699.0,11699.0,9027.777777777777,0.11111111111111113,95.01461875826149,0.7716708930487886,0.33333333333333337,1.0000000000000002
HOME DEPOT,WHW9500S,Range Hood,1740.0,13.384615384615385,13.0,10500274.809999999,80771.34469230768,78103.275,7214648.278431932,55497.2944494764,52477.74507540984,12079960.0,92922.76923076923,90336.5,1885.7902299266914,1917.0029166666668,6942.505747126437,6999.0,7848.367816091954,8349.0,29579.01013714969,32.36255217650569,171.98549397303742,4.260566892493059,5.688809381277043,2.4178918292791605
HOME DEPOT,WHW9910S,Range Hood,7.0,0.17073170731707318,0.0,68253.8,1664.7268292682927,0.0,42001.01,1024.4148780487806,0.0,81493.0,1987.6341463414635,0.0,3631.336097560975,3551.1,11641.857142857143,11499.0,12499.0,12999.0,76004.8780487805,0.14512195121951219,275.6898221711866,6.528587073018094,0.3809487514345101,0.8499999999999999
HOME DEPOT,WHW9915S,Range Hood,2.0,0.2857142857142857,0.0,19912.07,2844.5814285714287,0.0,12411.47,1773.0671428571427,0.0,23598.0,3371.1428571428573,0.0,3750.2999999999997,3750.3,11799.0,11699.0,11799.0,11699.0,9657.142857142857,0.23809523809523805,98.27076298239908,0.8184712990204981,0.48795003647426655,0.8333333333333333
HOME DEPOT,WK5915BD,Water Coolers,19926.0,154.46511627906978,146.0,109863731.06,851656.8299224806,830876.26,58883099.1106915,456458.1326410194,441529.5554545454,127403974.0,987627.7054263566,956855.0,2555.8217440165,2595.0676704443244,6393.85596707819,6499.0,7592.829669778179,8149.0,72518.16860465119,3595.563226744186,269.2919764951254,11.341852080817192,59.963015490752184,23.277509598012646
HOME DEPOT,WOA105F,Oven,6343.0,48.792307692307695,45.0,59936954.4,461053.4953846154,428834.06,31750995.92842792,244238.4302186763,232860.1025141403,70526157.0,542508.9,508004.0,4471.145894544271,4559.66,11118.738294182564,10999.0,13380.049976351884,14899.0,1314921.884317232,619.5146690518783,1146.7004335558752,118.26178920005812,24.89005160805976,12.696974141060094
HOME DEPOT,WOA300S,Oven,1.0,0.1,0.0,21322.44,2132.2439999999997,0.0,10989.53687136393,1098.953687136393,0.0,25499.0,2549.9,0.0,10332.90312863607,10332.90312863607,25499.0,25499.0,25499.0,25499.0,0.0,0.10000000000000002,0.0,0.0,0.31622776601683794,1.0000000000000002
HOME DEPOT,WP2421S,Cooktops,5747.0,44.8984375,46.0,22011577.549999997,171965.44960937498,179825.34,13527007.163920855,105679.74346813168,112725.61657307693,25433853.0,198701.9765625,206954.0,1494.715623772091,1440.3914342629482,4425.587784931268,4499.0,5041.33513137289,5499.0,187780.35802165355,557.8399975393701,433.33631052757806,42.430602927147646,23.61863665708438,12.424485763883656
HOME DEPOT,WP3021S,Cooktops,9578.0,76.01587301587301,67.0,42166825.16,334657.3425396825,305659.94000000006,25108571.286379926,199274.37528872959,190044.64223268593,50203222.0,398438.2698412698,363680.5,1752.5358782024916,1688.927472527473,5241.514094800585,5399.0,5758.751513885989,5999.0,211509.8412698409,1446.6077460317476,459.90199093920097,40.35281360392638,38.03429697038908,19.030337857590332
HOME DEPOT,WRQ551SNJZ,Refrigerators,21.0,0.7,1.0,567669.5599999999,18922.318666666666,27412.93,220198.95333333337,7339.9651111111125,10274.105,678379.0,22612.633333333335,31799.0,16585.095333333335,16710.8,32303.761904761905,31999.0,32303.761904761905,31999.0,696505.747126437,0.5620689655172414,834.5691985248659,21.56113424745633,0.7497125886079554,0.8029556650246306
HOME DEPOT,WS4515BS,Refrigerators,18.0,2.25,1.5,86589.3,10823.6625,7359.385,30957.420410958915,3869.6775513698644,3654.935022831051,111382.0,13922.75,9248.5,3090.6599771689494,3090.6599771689494,6187.888888888889,6099.0,7299.0,7299.0,10714.285714285714,6.5,103.50983390135313,1.7314929060094346,2.5495097567963922,2.888888888888889
HOME DEPOT,WS4515S,Refrigerators,1226.0,53.30434782608695,59.0,5719789.12,248686.48347826087,277703.38,1931026.1779908678,83957.65991264643,95373.02634703196,6619174.0,287790.17391304346,318541.0,3064.752058103368,3090.3449771689498,5399.0,5399.0,6549.0,6549.0,0.0,668.1304347826085,0.0,0.0,25.8482191801023,12.534257748776506
HOME DEPOT,WT1130M,Refrigerators,710.0,41.76470588235294,41.0,5999535.529999999,352913.8547058823,349056.25,2035527.5071560259,119736.91218564857,118618.30620689652,6878290.0,404605.29411764705,394758.0,5583.126486855583,5583.126486855583,9687.732394366198,9799.0,12099.0,12099.0,55588.23529411764,190.5661764705882,235.77157439801272,5.738002767958828,13.804570854270994,4.5628521126760555
HOME DEPOT,WT1865A,Refrigerators,3.0,0.25,0.0,39826.29,3318.8575,0.0,17322.497902879084,1443.5414919065904,0.0,66597.0,5549.75,0.0,7501.264032373639,7501.264032373639,22199.0,22199.0,22199.0,22199.0,0.0,0.20454545454545456,0.0,0.0,0.45226701686664544,0.8181818181818182
HOME DEPOT,WT1870A,Refrigerators,16635.0,127.96153846153847,124.5,195770912.27999997,1505930.0944615381,1487032.365,67144428.90055712,516495.60692736245,493087.2607723054,227163265.0,1747409.7307692308,1730425.5,7688.707246716616,7580.48,13655.741809437932,13899.0,18377.809738503154,20399.0,188449.01610017908,3328.8434704830056,434.10714817908615,13.799983825846486,57.69613046368886,26.014406442007257
HOME DEPOT,WUC2205Q,Refrigerators,4285.0,38.25892857142857,35.5,21723182.85,193956.98973214286,180537.21500000003,9801581.951148849,87514.12456382901,86638.06808000001,25251115.0,225456.38392857142,205215.5,2778.7730987285463,2733.9,5892.908984830805,5899.0,6803.154025670945,7399.0,55578.34620334606,284.2476673101672,235.75060170304138,9.431393959488041,16.85964612054972,7.42957730192269
HOME DEPOT,WVW75UC6DS,Range Hood,6.0,0.6666666666666666,0.0,73830.24999999999,8203.36111111111,0.0,44310.66666666666,4923.407407407406,0.0,96894.0,10766.0,0.0,4828.091851851853,4723.133333333334,16149.0,15499.0,21582.333333333332,21899.0,5717499.999999999,0.75,2391.1294402436683,354.0466901975354,0.8660254037844386,1.125
HOME DEPOT,WW2001B,Wine Coolers,19.0,0.18627450980392157,0.0,86670.98000000001,849.7154901960786,0.0,51881.520000000004,508.6423529411765,0.0,103581.0,1015.5,0.0,1822.8886274509803,1838.9,5451.631578947368,5499.0,5583.210526315789,5499.0,47086.973403222604,0.1530770724131237,216.995330371929,8.637225887578122,0.39125065164562184,0.821782178217822
HOME DEPOT,WW3310S,Wine Coolers,8.0,0.3076923076923077,0.0,77622.81999999999,2985.493076923077,0.0,48339.94000000001,1859.228461538462,0.0,101592.0,3907.3846153846152,0.0,3710.9819230769235,3748.6,12699.0,11099.0,12699.0,11099.0,2268553.846153846,0.30153846153846126,1506.1719178612534,178.64035326827673,0.549125178386915,0.979999999999999
HOME DEPOT,WWH18ATALN,Washing Machine,25.0,0.30120481927710846,0.0,291453.49,3511.487831325301,0.0,98347.52500000002,1184.9099397590364,0.0,350875.0,4227.409638554217,0.0,7341.418614457832,7055.460000000001,14035.0,13999.0,15759.0,16499.0,111824.86041727882,0.6520717014399058,334.40224343936273,7.967571102050504,0.807509567398372,2.164878048780487
HOME DEPOT,WWR3000S,Ranges,1407.0,40.2,30.0,6499468.27,185699.09342857142,152505.1,3008653.1003291444,85961.51715226127,85306.59715384615,7520993.0,214885.51428571428,169966.0,2467.212136478034,2402.7664642857144,5345.410803127221,5199.0,5345.410803127221,5199.0,208436.97478991593,613.6352941176474,456.54898399833934,38.99363069868723,24.771663127808907,15.264559555165357
HOME DEPOT,WWR7000S,Ranges,576.0,23.04,27.0,3657293.08,146291.7232,173807.52,1913401.284796755,76536.0513918702,88700.30200000003,4201524.0,168060.96,197073.0,3008.850384124424,3081.569523809524,7294.3125,7299.0,7567.75,7299.0,194400.0,175.62333333333336,440.90815370097204,26.650900958794953,13.25229539865956,7.62254050925926
LIVERPOOL,7MKRFF300EBS,Refrigerators,7.0,0.12962962962962962,0.0,243728.34000000003,4513.487777777778,0.0,137647.78999999998,2549.0331481481476,0.0,319923.4453125,5924.508246527777,0.0,14164.124925925922,13900.21,45703.349330357145,45454.5,64576.71428571428,64935.0,19376413.2547234,0.22816212438853897,4401.864747436409,423.96046545002713,0.477663191368708,1.7601078167115864
LIVERPOOL,7MKRFF300ESS,Refrigerators,16.0,0.7272727272727273,0.0,499001.5399999999,22681.88818181818,0.0,283549.01440476195,12888.591563852817,0.0,601646.5625,27347.571022727272,0.0,13491.812088744591,13602.610714285714,37602.91015625,35615.44140625,62009.02490234375,63599.0,18002350.348422356,1.16017316017316,4242.917669295783,478.7488594265137,1.0771133460194242,1.595238095238095
LIVERPOOL,7MMED5430PW,Dryer,1194.0,23.88,13.0,13453964.51,269079.2902,158489.735,7198596.635567217,143971.93271134433,88974.32822115383,16521274.9609375,330425.49921875,186412.205078125,5269.254913520138,5177.593846153847,13836.913702627722,13559.400390625,22992.048576214405,22599.0,1430940.6368135826,872.6791836734695,1196.2193096642366,103.41472582443276,29.5411439127443,36.544354425187166
LIVERPOOL,7MMED7230LC,Dryer,751.0,7.435643564356436,4.0,11877444.21,117598.45752475248,74152.69,6214740.799336916,61532.087122147685,42383.05,14631664.765625,144867.96797648515,87672.40234375,7554.382320522459,7178.539999999999,19482.909141977365,19872.41015625,33748.93342210386,33399.0,2932284.4607603145,72.76831683168317,1712.3914449565304,150.50547325309296,8.530434738727163,9.786418109187748
LIVERPOOL,7MMED7230LW,Dryer,404.0,4.08080808080808,3.0,6141726.33,62037.639696969694,40369.96,3224465.572633217,32570.359319527444,23439.28,7524192.994140625,76001.94943576389,53390.94140625,7278.950424458923,7010.3,18624.2400845065,19259.400390625,32299.49504950495,32099.0,2409831.1547855674,27.13626056483197,1552.3630872916192,129.392186948358,5.209247600645603,6.649727217619716
LIVERPOOL,7MMEDC300DW,Dryer,902.0,8.429906542056075,5.0,9368698.01,87557.9253271028,56893.530000000006,4706976.505426534,43990.43463015453,30758.893606557373,11454119.401367188,107047.84487259053,70121.8017578125,5145.5947298345045,5110.786913580246,12698.580267591116,12374.4404296875,22187.91352549889,21999.0,1355539.8532453438,88.37947451948517,1164.2765364144996,106.74735479720567,9.401035821625465,10.484039660293694
LIVERPOOL,7MMGD5430PW,Dryer,4958.0,56.98850574712644,33.0,55609017.519999996,639184.1094252873,390066.63,28153712.90872835,323605.8955026247,207447.14469026547,68449391.48339844,786774.6147517061,473505.6279296875,5535.186636039241,5345.768724279836,13805.847414965398,13559.400390625,22929.899556272692,22599.0,1281503.885358249,4747.871959369152,1132.03528450232,92.82326878168391,68.90480360155706,83.3127996097451
LIVERPOOL,7MMGD6500RB,Dryer,734.0,13.592592592592593,7.5,9811248.259999998,181689.78259259256,106020.045,5804753.088777816,107495.42756995956,64211.34505868818,12027923.702148438,222739.32781756367,131836.802734375,5493.943934948263,5358.162050624445,16386.81703289978,15591.98046875,28312.704801387943,27799.0,6424579.461818251,340.9629629629629,2534.675415475964,392.0578016413825,18.46518245138571,25.084468664850128
LIVERPOOL,7MMGD6500RW,Dryer,99.0,3.3,1.0,1271114.9100000001,42370.497,16918.84,729940.5428869309,24331.35142956436,11465.382949375555,1630793.615234375,54359.78717447917,21589.150390625,5517.966883713246,5640.170579604678,16472.6627801452,15112.41015625,26089.909090909092,25399.0,6906228.469857493,19.596551724137925,2627.9704088626063,419.2539216052972,4.4267992640437095,5.938349007314523
LIVERPOOL,7MMGD6630HC,Dryer,743.0,6.81651376146789,4.0,13375509.070000002,122711.09238532113,75852.01999999999,7641755.383355016,70107.84755371574,43050.868,16632405.451171875,152590.87569882453,86383.0390625,7772.653544835077,7583.702222222222,22385.471670487044,22151.48046875,44006.402422611034,42599.0,14970094.654412508,99.42898402990146,3869.120656481587,668.7415335612092,9.971408327307707,14.586486217038033
LIVERPOOL,7MMGD6630HW,Dryer,296.0,2.4262295081967213,2.0,5311795.71,43539.30909836065,33634.135,3146806.3250663467,25793.49446775694,20874.140681818186,6513767.9140625,53391.54027920082,39974.01953125,7321.065692345253,7164.133333333333,22005.97268264358,21319.48046875,42848.32432432433,40999.0,21535160.754277542,9.866413765072492,4640.599180523733,978.6052661631552,3.1410848070487516,4.066562430198798
LIVERPOOL,7MMGD7230LC,Dryer,1945.0,16.074380165289256,11.0,31074307.96,256812.46247933886,179648.44,15721413.687017078,129929.03873567833,95968.8925,38182589.56640625,315558.5914579029,216029.8828125,7888.2858088696685,7522.850632911392,19631.15144802378,19872.41015625,33711.59640102828,33399.0,4918187.865578086,323.2194214876032,2217.6987770159603,250.52977043143275,17.978304188315516,20.107737789203078
LIVERPOOL,7MMGD7230LW,Dryer,609.0,5.389380530973451,3.0,9376295.510000002,82976.06646017701,55114.47,4689869.441383488,41503.26939277423,30977.762,11492041.583984375,101699.48304410951,62919.328125,7605.773230885234,7251.869565217391,18870.34742854577,19259.400390625,32205.4039408867,32099.0,2238055.5185273252,40.88274336283188,1496.0132080056396,118.60171239570015,6.393961476489507,7.5857963875205305
LIVERPOOL,7MMGDC300DW,Dryer,4117.0,32.67460317460318,20.0,42052196.919999994,333747.59460317454,213133.025,20743557.826500613,164631.41132143344,115550.51854411766,51321971.95410156,407317.2377309648,256508.36669921875,5140.090075213584,5116.953959276018,12465.866396429818,12319.4404296875,22175.05052222492,21999.0,1399974.150989095,1704.6532698412705,1183.205033368729,112.30460093732778,41.28744687966635,52.17058829244597
LIVERPOOL,7MMHW6621HC,Washing Machine,950.0,13.194444444444445,7.0,21402572.9,297257.95694444445,170923.985,10772444.398602828,149617.28331392817,94653.83124999999,27091054.541015625,376264.6464029948,199832.36328125,11391.077966847553,10955.356896174864,28516.899516858553,28300.55078125,53807.45814555921,54899.0,16401519.553235648,277.28560250391223,4049.878955380722,575.1508695235061,16.65189486226454,21.015329873980715
LIVERPOOL,7MMHW6621HW,Washing Machine,655.0,7.119565217391305,4.0,14226950.04,154640.7613043478,97766.73,6858137.89809313,74544.9771531862,50616.6225,17573412.95703125,191015.35822860055,114678.755859375,11324.431258839695,10700.185000000003,26829.638102337787,26669.48046875,51805.21535663168,50799.0,7916269.672086918,68.65587673196369,2813.586620683095,295.056893495598,8.28588418528546,9.64326818219948
LIVERPOOL,7MMVW5035PW,Washing Machine,16085.0,178.72222222222223,114.5,189210289.39,2102336.5487777777,1421238.57,95068258.49885023,1056313.983320558,807586.7501320229,234760038.4296875,2608444.871440972,1711131.044921875,5802.09318077668,5616.403687571878,14594.966641572117,14879.400390625,25302.29499533727,24799.0,1620494.003851007,41356.8320848939,1272.9862543841575,111.03101799734249,203.36379246290107,231.40285282191175
LIVERPOOL,7MMVW6500RB,Washing Machine,3459.0,59.63793103448276,34.5,47749699.19,823270.6756896551,510781.32,28547487.440961022,492198.0593269142,319013.40676896676,59190578.328125,1020527.2125538794,607000.0390625,5568.151845025338,5449.470100548776,17112.04924201359,16311.9404296875,29250.645694994037,28999.0,2230425.979620317,7202.445553539018,1493.4610740224591,130.3424241057093,84.86722308134641,120.76954093820845
LIVERPOOL,7MMVW6500RW,Washing Machine,469.0,18.03846153846154,8.0,6163830.01,237070.38499999998,113276.66,3509938.0710327453,134997.61811664404,67386.38546906292,7874722.861328125,302873.9562049279,136120.0390625,5614.939840443981,5736.284316367134,16790.453862106875,16893.109375,27228.211087420044,27499.0,6106388.1690598475,796.7584615384616,2471.110715662058,363.68213862526375,28.226910237191415,44.169978678038376
LIVERPOOL,7MMVW7230LC,Washing Machine,6355.0,61.10576923076923,35.0,106438731.11,1023449.3375961538,633157.85,52315020.42311292,503029.04252993193,343058.6256881987,131141931.77734375,1260980.11324369,749079.4140625,8521.467438141774,7927.332000000001,20636.023883138278,20719.439453125,34697.63359989673,35399.0,3455982.0503703505,4828.755694548172,1859.027178491576,167.47325308119255,69.48924876949076,79.02290987144136
LIVERPOOL,7MMVW7230LW,Washing Machine,2767.0,25.154545454545456,17.5,44564338.290000014,405130.34809090925,291169.235,21828485.50705666,198440.77733687873,151292.85483333332,54998083.69921875,499982.57908380684,350854.7080078125,8219.638954539378,7769.923999999999,19876.43068276789,20339.400390625,33796.31493664167,33899.0,3068884.1452698996,705.0859883236033,1751.8230918873915,154.39815096834795,26.553455299143334,28.030162166821956
LIVERPOOL,7MMVWC465JW,Washing Machine,14568.0,120.39669421487604,66.0,155491451.07,1285053.314628099,748101.2,72852948.32640839,602090.482036433,382442.7236585366,191694045.54003906,1584248.3102482567,910073.94921875,5568.4003711046735,5318.6507142857145,13158.569847613884,13383.4404296875,24109.152388797364,23899.0,1458829.769336117,22563.074655647368,1207.8202553923811,110.86537414251401,150.2101017097298,187.40609784001452
LIVERPOOL,7MMVWC565FW,Washing Machine,909.0,82.63636363636364,98.0,12085106.76,1098646.069090909,1392082.01,5892854.744492481,535714.0676811347,668736.6559210526,14811290.497070312,1346480.9542791194,1699765.296875,6695.602007860562,6813.586184210527,16294.04895167251,15839.400390625,26399.0,26399.0,5103340.994808353,3470.0545454545454,2259.057545705366,313.20275334538735,58.90716887998052,41.99185918591859
LIVERPOOL,7MWDF830SFGM,Dishwasher,1589.0,17.655555555555555,11.0,19138900.810000002,212654.45344444446,146052.735,11245684.240212988,124952.04711347765,86791.7562856234,23160810.727539062,257342.3414171007,173201.7138671875,4855.551069021737,5052.3445,14575.714743573984,14819.400390625,24699.0,24699.0,1516129.0484235403,384.5429463171035,1231.3119216606085,104.0174753071343,19.609766605370485,21.780280156412406
LIVERPOOL,7MWED2040JM,Dryer,2229.0,23.21875,11.5,19825268.439999998,206513.21291666664,111794.66,8458398.508202512,88108.31779377616,52186.261613861396,24289213.506835938,253012.64069620767,130451.87451171875,5097.88620388871,5040.961616161616,10896.910501047976,10686.9404296875,19129.820995962316,18999.0,1215479.692518192,1522.0042763157894,1102.4879557247743,111.54351432007239,39.01287321277157,65.5506552383651
LIVERPOOL,7MWED2140JB,Dryer,1389.0,15.097826086956522,7.5,13665636.83,148539.53076086956,84990.88,6580512.234002152,71527.30689132774,42481.933204930654,16653085.150390625,181011.7951129416,99002.86279296875,5126.674465981318,5061.415384615385,11989.262167307865,12374.4404296875,20960.55507559395,20799.0,837119.7615449157,729.4958193979933,914.9424908402253,69.82245861864303,27.009180280008376,48.31793764191172
LIVERPOOL,7MWED7120LW,Dryer,150.0,2.3076923076923075,2.0,2156412.54,33175.57753846154,28060.25,1046690.0866884616,16102.924410591717,12845.8025,2580497.40234375,39699.960036057695,33073.87890625,7333.162773925049,7650.719999999999,17203.316015625,17639.400390625,29399.0,29399.0,1958533.8295795831,7.935096153846154,1399.4762697450726,113.84629729528508,2.816930271385175,3.438541666666667
LIVERPOOL,7MWET4027HW,Washing Machine,2011.0,19.152380952380952,11.0,41197850.720000006,392360.4830476191,240469.96,16246029.974447692,154724.09499473992,97796.50999999998,50247156.216796875,478544.344921875,276533.404296875,12435.536937611245,12350.548905109488,24986.15425996861,25139.400390625,42184.680558685046,41899.0,4180577.190478622,665.1688644688645,2044.6459816991844,167.3157520353784,25.79086785024623,34.730348468041164
LIVERPOOL,7MWFC5090KC,Washing Machine,1218.0,10.15,5.0,14909980.489999998,124249.83741666665,71868.655,5647089.444230684,47059.078701922364,32907.05279479598,18195540.110351562,151629.50091959635,86916.7197265625,7612.818565167844,7721.857142857142,14938.867085674518,14839.4404296875,26618.049262687295,26499.0,2111327.938236541,135.17058823529408,1453.0409279289215,141.33119507175874,11.626288669876303,13.31729933352651
LIVERPOOL,7MWFC6820LC,Washing Machine,1324.0,18.38888888888889,8.0,23832875.89,331012.1651388889,156921.55,6301240.292057688,87517.22627857901,54650.17,29267301.330078125,406490.29625108506,184981.2421875,13270.924160853363,12792.063999999998,22105.212484953267,21671.439453125,38853.034589784744,38699.0,5793356.748140574,973.7057902973396,2406.939290497493,262.081025101389,31.204259169179767,52.9507680524233
LIVERPOOL,7MWFC6820LW,Washing Machine,1239.0,11.913461538461538,7.0,22678121.0,218058.85576923078,136349.22999999998,6846725.895187845,65833.90283834467,47320.592777777776,27919507.71875,268456.80498798075,166301.6591796875,12748.076200069772,12160.50555555556,22533.904534907182,22439.400390625,37676.1663261703,37399.0,4594256.577259327,201.65263256161316,2143.421698420385,203.88195796881905,14.200444801541012,16.926451805010306
LIVERPOOL,7MWFW560CHW,Washing Machine,3.0,0.75,1.0,54649.39,13662.3475,17919.510000000002,36580.09440344353,9145.023600860883,11896.41146781451,64997.5,16249.375,21449.1748046875,6023.09853218549,6023.09853218549,21665.833333333332,22099.150390625,25999.0,25999.0,422468.26231479645,0.25,649.9755859375,19.49928515626585,0.5,0.3333333333333333
LIVERPOOL,7MWGD1930JM,Dryer,9780.0,92.26415094339623,47.5,77847961.62,734414.732264151,408301.575,29409847.281040117,277451.3894437747,179846.26906417115,95611492.19433594,901995.2093805277,483889.49755859375,5005.808204412503,4962.884466019415,9776.226195739871,9967.4404296875,17964.23517382413,17799.0,1281943.3743132688,18440.86289308176,1132.2293823749976,131.1286531884761,135.7971387514544,199.8702931152011
